ID_TRAMIT;NOM_TRAMIT;DESCRIPCIO_TRAMIT;TEMA;CODI_AMBIT;DESCRIPCIO_AMBIT;IMMEDIAT;GRATUIT;REQUISITS;NORMATIVA_APLICABLE;RESPONSABLE;ENLLACOS_RELACIONATS;DATA_CREACIO;PARAULES_CLAU;CANAL_TELEMATIC;CANAL_PRSENCIAL;CANAL_TELEFONIC;CANAL_MOBIL;CANAL_QUIOSC;IDIOMA
***079286;O3.1 W3.2 OBRES A L INTERIOR D HABITATGES O LOCALS, SENSE DISTRIBUCIÓ, ESTRUCTURA NI FAÇANA;) Obres a l¿interior d¿habitatges o locals que no modifiquin distribució, estructura ni  façana, en finques que no estiguin incloses en el Catàleg de Patrimoni i que no  estiguin fora d¿ordenació En què consisteix el tràmit? Comunicació d¿obres a l¿interior d¿habitatges que no modifiquin distribució, estructura ni  façana, en finques que no estiguin incloses en el Catàleg de Patrimoni i que no estiguin fora  d¿ordenació Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O3 W3). Requisits previs - Els instruments de planejament i gestió corresponents han d¿estar aprovats  definitivament. - Es recomana l¿obtenció del corresponent informe d¿aprofitament urbanístic. Documenta;;0029;urbanisme;;N;Documentació que cal aportar A. Documentació mínima per acceptar la comunicació:  - 2 còpies de la instància de comunicació normalitzada, amb l¿especificació de la  superfície afectada per l¿obra (m2) i el seu pressupost (€). - 1 fotocòpia del DNI, CIF o NIF del/a titular (original en vigor). B. Si escau: - En cas que la finca es trobi inclosa al Catàleg de Protecció del Patrimoni, cal  sol·licitar la corresponent llicència d¿obres menors.  ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079286#wlp_detall_tramit;06/07/2016;;;S;N;N;;Català 
***016058;Proposta d informe d integració social - Arrelament social-;icia una persona estrangera d¿un país extracomunitari  per tal de poder regularitzar la seva permanència al nostre país.   La tramitació de l¿informe  d¿integració social és imprescindible per aconseguir l¿autorització de residència temporal per  circumstàncies excepcionals. Qui ho pot demanar? Qualsevol persona estrangera no comunitària, major d¿edat, empadronada a Badalona, que es  trobi en situació irregular, i amb una permanència mínima al país de 3 anys. Com es pot fer ? Presencialment  :    Presentant   la   sol·licitud   i   la   documentació   requerida   al   departam;;0024;serveis socials;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***016058#wlp_detall_tramit;29/05/2015;;;S;N;N;;Català 
***079310;M 8 PRÒRROGA DEL TERMINI DE FINALITZACIÓ D OBRES MAJORS;i de la finalització de les obres En que consisteix el tràmit? Sol·licitud de llicència de pròrroga del termini de la finalització de les obres, en relació a una  llicència anteriorment atorgada, si es sol·licita de manera justificada abans d¿exhaurir-se els  terminis establerts (art. 189.4 del Decret Legislatiu 1/2010, de 3 d¿agost, pel qual s¿aprova el  Text refós de la Llei d¿urbanisme).    Qui ho pot demanar? Qualsevol persona física o jurídica, titular de la llicència d¿obra major anteriorment atorgada. Impresos model - Instància de sol·licitud normalitzada. (M)  Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   aprovats  definitivament. - En cas qu;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079310#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***017919;Proposta d informe de disponibilitat i adequació de l habitatge - Reagrupament familiar- ;La reagrupació familiar és el procés que inicia una persona estrangera amb  permís  de  residència  per  a  reunir-se  amb  membres  del  seu  nucli  familiar  bàsic, que es troben en un país extracomunitari.  Qui ho pot demanar? Qualsevol persona estrangera no comunitària, major d¿edat, empadronada a  Badalona, que disposi d¿una autorització de residència renovada o en procès  de renovació, i vulgui sol¿licitar el reagrupament dels seus familiars Com es pot fer? Presencialment,   Presentant   la   sol·licitud   i   la   do;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***017919#wlp_detall_tramit;04/06/2015;;;S;N;N;;Català 
***032224;Alta subscripció guia jove  Connecta! ;r tal de rebre la newsletter  Connecta!  que edita el Departament de Joventut i que s envia periòdicament als usuaris amb un recull d  informació d interès per a joves (serveis juvenils, programació d activitats...) Qui ho pot demanar? Tots els ciutadans Com es pot fer? En línia A través de la pàgina web municipal: Home de Joventut (apartat de tràmits electrònics) o bé des de la pròpia newsletter Preu Gratuït Organisme responsable Ajuntament de Badalona Període de tramitació Tot l any Observacions  </IdcteDocument> ;;0014;joventut;;S; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***032224#wlp_detall_tramit;23/11/2011;;;N;N;N;;Català 
***078412;GR LLICIÈNCIA D ACTIVITAT RECREATIVA;ITAT RECREATIVA (GR) En que consisteix el tràmit? Sol·licitud de llicència municipal prèvia a l¿inici d¿espectacles públics o activitats recreatives,  incloses a la llei 11/2009 del 6 de juliol, de regulació administrativa dels espectacles públics i  les activitats recreatives, i al decret 112/2010 de 31 d¿agost, que la desenvolupa.   Qui ho pot demanar? Qualsevol persona física o jurídica que vulgui ser titular d¿una activitat.  Com es pot fer? Presencialment Impresos model Descarregueu-los de la columna dreta. Documentació que cal aportar Documentació tècnica (3 còpies),  signada per l interessat i el tècnic. El contingut mínim de la  documentac;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***078412#wlp_detall_tramit;08/06/2016;;;S;N;N;;Català 
***078385;BA DECLARACIÓ ANTENES;;;0029;urbanisme;;N;Documentació que cal aportar amb la comunicació 2 còpies de la instancia de sol·licitud normalitzada, que inclou la declaració responsable. Full de declaració de dades a efectes de càlcul de la taxa. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***078385#wlp_detall_tramit;03/02/2017;;;S;N;N;;Català 
***079281;O2.6 W2.6 OBRES AUXILIARS DE LA CONSTRUCCIÓ: TANQUES D OBRA, BASTIDES, ACABATS D OBRA;xiliars   de   la   construcció:   tanques   de   precaució   d¿obres,   col·locació   de  bastides, execució obres d¿acabat d¿obra major. En què consisteix el tràmit? Comunicació d¿obres auxiliars de la construcció: tanques de precaució d¿obres, col·locació  de bastides, execució obres d¿acabat d¿obra major. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada (O2 W2). - Declaració responsable del/la la tècnic/a competent. - Manifestació del/a contractista. Requisits previs - Els   instruments   de   planejament   i   gestió   corresponents   han   d¿estar   apro;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079281#wlp_detall_tramit;06/07/2016;;;S;N;N;;Català 
***079324;T CERTIFICAT D ANTIGUITAT, LEGALITAT, NOMBRE DE PLANTES O D ENTITATS, ANTIGUITAT, ETC. ;ita l¿antiguitat i/o legalitat d¿un edifici per tal de tramitar  la cèdula d¿habitabilitat, el nombre de plantes i entitats (locals, habitatges o altres)  autoritzats per llicència/es d¿obres atorgades anteriorment per tal de tramitar la divisió  horitzontal  o l¿antiguitat  i/o  legalitat  i  qualificació urbanística  per  tal  de  tramitar  la  declaració d¿obra nova per inscriure-la al Registre de la Propietat.   En que consisteix el tràmit? Sol.licitud de certificat municipal per acreditar l¿antiguitat i/o legalitat d¿un edifici per tal de  tramitar  la  cèdula  d¿habitabilitat,  per  acreditar-ne  el  nombre  de  plantes  i  entitats  (locals,  habitatges o altres) autoritzats per llicència/es d¿obres atorgades anteriorment  per tal  de  tramitar   la   divisió   horitzontal   o   per   acreditar-ne   l¿antiguitat   i/o   legalitat   i   qualificació  urbanística per tal de tramitar la declaració d¿obra nova per inscriure-la al Registre de la  Propietat.   Qui ho pot demanar? Qualsevol persona física o jurídica. Com es pot fer? Presencialment. Departament Atenció Ciutadana ¿ SAC  Impresos model - Instància de sol·licitud normalitzada. (T) Documentació que cal aportar Documentació obligatòria:  - 2 còpies de la instància de sol·licitud normalitzada.  - 1 fotocòpia del D;;0029;urbanisme;;N;Documentació que cal aportar Documentació obligatòria:  - 2 còpies de la instància de sol·licitud normalitzada.  - 1 fotocòpia del DNI, CIF o NIF del/a titular (original en vigor). - 1 Fotografia de la finca. Documentació addicional relacionada amb la sol·licitud: - Certificat d¿habitabilitat signat per tècnic/a competent. - Fotocòpia de la/les llicència/es d¿obres atorgades anteriorment. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079324#wlp_detall_tramit;08/07/2016;;;S;N;N;;Català 
***079302;M 3 MODIFICACIÓ SUBSTANCIAL DE LA CONFIGURACIÓ ARQUITECTÒNICA (AMB LLICÈNCIA ANTERIOR);n substancialment la configuració arquitectònica d¿una llicència  d¿obres atorgada anteriorment. En que consisteix el tràmit? Sol·licitud de llicència d¿obres que modifiquin substancialment la configuració arquitectònica  d¿una llicència d¿obres atorgada anteriorment. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (M)  -     Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (Mp) - Declaració responsable del/de la tècnic/a competent. - Manifestació del/a contractista. - Comunicació d¿inici ;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079302#wlp_detall_tramit;07/07/2016;;;S;N;N;;Català 
***079261;O1.11 W1.11 INFRAESTRUCTURES DE SERVEIS (consulteu detalls a l annex de l OM) ;·lació  d¿infraestructures  de  serveis  de  subministrament  d¿energia,  d¿aigua,  de  sanejament, de telefonia o altres serveis similars, i la col·locació d¿antenes o dispositius  de  telecomunicacions,  excepte  les  infraestructures  relatives  a  les  xarxes  públiques  de  comunicacions  electròniques  que,  d¿acord  amb  la  legislació  sobre  telecomunicacions,  estiguin subjectes al règim de declaració responsable que s¿hi estableix. En que consisteix el tràmit? Sol·licitud   de   llicència   d¿obres   per   a   la   instal·lació   d¿infraestructures   de   serveis   de  subministrament d¿energia, d¿aigua,  de sanejament, de telefonia o altres serveis similars,  i la  col·locació d¿antenes o dispositius de telecomunicacions, excepte les infraestructures relatives a  les   xarxes   públiques   de   comunicacions   electròniques   que,   d¿acord   amb   la   legislació   sobre  telecomunicacions, estiguin subjectes al règim de declaració responsable que s¿hi estableix. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (O1 W1) - Instància de sol·licitud de llicència amb caràcter provisional normalitzada. (O1p W1p) - Declaració responsable del/de la tècnic/a competent. - Comunicació d¿inici d¿obres. - Comunicació acabamen;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079261#wlp_detall_tramit;05/07/2016;;;S;N;N;;Català 
***079322;PUO PRIMERA UTILITZACIÓ I OCUPACIÓ;) Comunicació   de   la   primera   utilització   i   ocupació   corresponent   a   les   obres  autoritzades amb l¿atorgament d¿una llicència d¿obres. En que consisteix el tràmit? Comunicació de la primera utilització i ocupació corresponent a les obres autoritzades amb  l¿atorgament d¿una llicència d¿obres. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de comunicació normalitzada. (PUO)  Requisits previs - Per   a   comunicar   la   primera   utilització   i   ocupació,   les   obres   han   d¿estar  completament acabades. La primera utilització i ocupació parcial, està subjecte al ;;0029;urbanisme;;N;Documentació que cal aportar A. Documentació mínima per realitzar la comunicació:  - 2 còpies de la instància de comunicació normalitzada.  - 1 fotocòpia del DNI, CIF o NIF del/a titular (original en vigor). - Fotografies de la finca o solar. - 2 exemplars de la certificació del facultatiu director que acrediti la data del finiment  de les obres i del fet que aquestes s¿han efectuat d¿acord amb el projecte aprovat o  amb les modificacions posteriors i les condicions imposades, i que l¿edificació està  en condicions d¿ésser utilitzada. - Declaració formal del cost real final de les construccions, instal·lacions i/o obres,  realitzada pel promotor de les mateixes. B. Per tal de poder procedir al retorn de la fiança urbanística dipositada, caldrà aportar: - 1 còpia del certificat acreditatiu de la gestió dels residus referent a la quantitat i tipus  de residus lliurats. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079322#wlp_detall_tramit;08/07/2016;;;S;N;N;;Català 
***036193;Sol¿licitud de préstec de material per a fomentar l¿estalvi energètic i les energies renovables;om es pot fer?CondicionsLes sol·licituds han de provenir de centres educatius, entitats o associacions.Haver participat en un dels tallers de formació sobre l¿ús, en el cas que es sol·liciti de cuines i/o forns solars, organitzats al llarg del curs.  PreuOrganisme responsablePer;;0016;medi ambient;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***036193#wlp_detall_tramit;04/12/2014;;;S;N;N;;Català 
***079251;O1.6 W1.6 MURS, POUS, CONSOLIDACIÓ, ANIVELLAMENTS I SIMILARS. (consulteu límits de cotes i detalls a l annex de l OM);  de   murs   de   contenció.   Execució   de   cales,   pous   i   sondejos,  refonamentació,  recalç  i/o  consolidació.  Treballs  d¿anivellació  que  no  alterin  en  més  d¿un   metre   les   cotes   naturals   del   terreny   en   cap   punt   ni   tinguin   rellevància   o  transcendència   a   efectes   del   mesurament   de   les   altures   reguladores   de   l¿edifici.  Moviment   de   terres   a   l¿entorn   de   l¿edifici   construït,   sempre   que   no   es   produeixin  variacions en més de 1,50 m sobre el nivell natural del terreny ni menys de 2,20 m per  sota del mateix. Les esplanacions de terrenys. Abocament de terres o runa en terreny  privat. Construcció o muntatge de barraques d¿obra provisionals. En que consisteix el tràmit? Sol·licitud de llicència d¿obres per la Construcció de murs de contenció. Execució de cales,  pous i sondejos,  refonamentació, recalç i/o consolidació. Treballs d¿anivellació que no alterin  en   més   d¿un   metre   les   cotes   naturals   del   terreny   en   cap   punt   ni   tinguin   rellevància   o  transcendència a efectes del mesurament de les altures reguladores de l¿edifici. Moviment de  terres a l¿entorn de l¿edifici construït, sempre que no es produeixin variacions en més de 1,50 m  sobre el nivell natural del terreny ni menys de 2,20 m per sota del mateix. Les esplanacions de  terrenys. Abocament de terres o runa en terreny privat. Construcció o muntatge de barraques  d¿obra provisionals. Qui ho pot demanar? Qualsevol persona física o jurídica. Impresos model - Instància de sol·licitud normalitzada. (O1 W1) - Instància de sol·;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***079251#wlp_detall_tramit;05/07/2016;;;S;N;N;;Català 
***017970;Renovació de cursets de piscina;En la renovació dels cursets de natació per infants i adults que es duen a terme  entre els mesos de setembre a juny. La renovació s¿ha de dur a terme mensualment,  per confirmar la participació al següent mes i no ser donat de baixa. Pot fer la renovació qualsevol persona física major d¿edat, inscrita ja a l¿activitat i que  vulgui continuar utilitzant el servei de cursets de natació. L¿activitat consisteix en la  familiarització  al  medi,  aprenentatge  de  les  habilitats  aquàtiques  i  aprenentatge  i  perfeccionament  dels estils de natació.  Qui ho pot demanar? Podrà fer la renovació dels cursets de natació, els usuaris que ja estiguin utilitzant el  servei, i per tan, vulguin seguir fent-ne ús el mes següent.  Com es pot fer? Amb cita prèvia ¿ Esports Atenció al Ciutadà Sols s¿acceptaran les renovacions fetes de l¿1 al 15 del mes en curs de l¿activitat, ;;0011;esports;;N;Documentació que cal aportar? ;Normativa Ordenança General Reguladora dels ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***017970#wlp_detall_tramit;26/09/2016;;;S;N;N;;Català 
